,salary,transaction_amount,loan_amount,credit_score,account_balance,monthly_expense,gender,city,account_type
234,71439.44089325325,745.921391506905,11295.498544367532,833.6879683608906,93738.70005745345,2720.308895841946,Male,Mumbai,
235,56339.190223180114,1884.9295219090247,17629.9301643837,769.9529946340765,95570.98587785411,2519.188173126386,Female,Pune,
236,29748.57413342393,2518.6234492962026,3490.1775850492063,830.2549013974866,94329.99602370897,4762.882757652826,Female,Delhi,Business
237,51864.543147694276,636.6234844160921,144.1872973801152,832.2102781503936,92682.35744170526,3511.577578838244,Female,Mumbai,
238,43382.13535231612,1067.3326679182042,13389.128784347004,836.7687696505911,83800.36627184662,8614.579829052302,Female,Pune,Business
239,58524.33334796224,259.95791904280105,17966.389364934006,,82265.76773992725,2177.688992966393,Male,Delhi,Business
240,42074.792615672995,399.7071354442774,13489.06603548094,835.1831584121883,88880.06196632583,3479.663928775276,Male,Delhi,Business
241,48852.63558533101,2285.8673852523402,1541.426817102217,828.0499590414418,80887.89046035052,2596.0396271311743,Male,Delhi,Current
242,,400.4131229672945,14001.00923604254,793.9579934325445,98298.10096925795,,Male,Pune,Current
243,58657.55194170121,1489.5689994642,14650.033477280165,846.7696155718168,98162.3376069397,3067.507561670222,Male,Delhi,Business
244,37997.03592944224,2469.181998879371,10745.262473318811,838.181788236258,96229.27639893419,1527.07454723946,Male,Pune,Current
245,46654.98764159052,226.06176704094085,14529.297256924132,767.2197185121801,85400.56075650423,5749.593864400419,Female,Bangalore,Savings
246,45250.54688839044,1675.4777451362936,18702.92674678805,842.0547897937784,95184.16567056159,1890.3786258031507,Female,Delhi,Current
247,43466.707674262885,592.9419201849682,,829.0234352766221,,1776.383765397752,,Bangalore,Savings
248,67654.54240281097,6589.725943615852,927.7857239491574,750.0021408981629,89773.05693278865,723.9632623026692,Female,Mumbai,Savings
249,54049.817109609554,1321.5367426536143,6687.039837876222,841.583486682415,66587.97073496346,2125.7536496380003,Male,Delhi,Current
250,37391.16045664955,3279.7174348707185,808.2979657432534,845.681956808048,99720.81774871524,1869.1566825000205,Female,Mumbai,Current
251,59178.61947054776,1598.0224999872223,5234.7703482533525,816.8654158231329,79039.02203459898,,Male,Mumbai,Business
252,71221.56197012633,88.76609855973224,5227.404730506311,831.9931312036106,77894.72089689955,2783.9789626449906,Female,Mumbai,Current
253,60324.65260551147,2005.6119671487047,682.8938057355076,808.5621503359364,,8359.807877879506,Female,Bangalore,Current
254,34806.300340459864,6048.401040249465,4289.699972993807,768.5677170913435,46012.36070091409,,Female,Pune,Current
255,45157.659271337485,1840.656845507649,1176.559048780725,842.624366843264,99593.13241190946,3244.9174697773656,Male,Bangalore,Savings
256,62669.11149186623,3420.604429415458,16514.8571007548,806.5416779231819,96660.39430377695,2731.7348058281987,Female,Bangalore,Savings
257,,4311.893060308066,29505.299850619987,814.7887078135903,56538.78919938498,5227.122854511705,Male,Mumbai,Savings
258,54438.19428146228,517.7481316730004,750.6463373245576,842.2211526594322,87731.0701534193,5499.465373798151,Male,Delhi,Business
259,57746.34053429337,476.6281883603115,31036.562340686858,801.0918946124049,83370.62739020666,12567.317071080075,Female,Pune,
260,40730.69528421917,1888.2541294190607,7393.515493887611,834.0144952714378,78244.93849795687,4009.944973345533,Male,Mumbai,Business
261,49404.746439382,1058.7548646671546,3560.5467627860203,816.5446445152505,77269.56663956205,1661.3281805755523,Male,Pune,Savings
262,17587.326599309275,3663.4299643378477,799.7662473957208,845.7072709044946,46311.255118906,2075.8920794741125,Female,Bangalore,Current
263,,,6943.964967713936,819.2291914247004,-15848.453880721325,2258.4864367650134,,,Business
264,237371.592430342,872.1209568470294,15823.848901976178,831.7024318522643,74529.43611071027,1935.888598078198,Female,Pune,Business
265,37522.16818035151,540.6552292168861,12278.778577836498,763.5942169427759,93228.31683909266,9747.193406211945,Female,Delhi,Savings
266,66324.11303931635,3033.0385915848974,515.3122949604646,847.0666781127192,57635.953046088835,5317.17506894322,,Mumbai,Business
267,178492.93110196834,642.6322454683316,756.9582405825248,822.8835598152464,98990.5291895902,4733.483214836684,Female,Pune,Current
268,45599.55513303016,3458.85785103807,,819.3357210005248,94744.61089433903,1283.8294651283486,Male,Pune,
269,51307.40577286091,1102.3866015108204,3499.69609380049,785.4496861403582,54464.43700145905,5461.084778929392,Female,Bangalore,Savings
270,64412.73289066115,2202.5310064107402,2644.660917325595,807.3004390217586,94080.56621667954,7081.417407888702,Female,Bangalore,Current
271,35641.378488205606,200.82403458225158,3299.001784555116,,95014.07200659117,2771.0735918179585,Male,Pune,Current
272,61631.637521549594,1955.5841381307484,16270.05031156716,774.9597728079985,97027.09258892316,2055.5417427613643,Female,Mumbai,Current
273,50102.33061019587,1202.11227592557,26482.92594543428,750.9013249921082,60804.233793834974,,Male,Pune,Business
274,40184.91348952049,1766.7202081332096,5193.664841775336,831.1651911967168,86134.72588538175,1833.8022015113986,Female,Pune,Current
275,54621.034742632706,367.87982984631583,23656.420682428903,811.3880232541296,77527.96910711388,1671.3190603399364,Female,Delhi,Savings
276,51990.5969557347,2670.242609497065,3878.6446405724955,758.3371408880182,94535.81684774529,1432.8231048034565,Male,Mumbai,Current
277,43997.831228412055,3972.5885264237554,6470.978859895242,622.4131687357137,71620.30808503376,3124.292772476104,Female,Delhi,Savings
278,50698.02084990019,488.58065337707876,2562.2087097278863,739.8542733063109,71457.21080168418,4001.2134381443707,Male,Mumbai,Savings
279,46146.8640313824,201.22042252560195,10229.744619715446,826.7816417899611,92503.27917416109,6442.315138956468,Female,Mumbai,Business
280,51135.17345251248,47.844919863147986,38623.33967976322,839.1440061675744,89424.19165936646,4887.251949454852,Female,Mumbai,Current
281,56621.306745210466,2054.2853760991748,9250.61825810096,816.3922920530013,95293.39287063417,4831.679588625923,,Delhi,Business
282,65860.16816145352,1868.369946647836,4428.774286066841,782.3296531367965,24932.900553063708,7816.964743727168,Female,Delhi,Current
283,37621.84501173151,1582.3908267671313,10436.056184754838,816.0802661332431,79253.27336225673,,Female,Delhi,Current
284,71330.33374656267,,,816.9968850996255,45472.49409129189,821.0485065169253,Male,Bangalore,Current
285,30479.12200477498,991.5653301304104,21951.584356663065,758.9208845695067,,5057.35504332212,Female,Delhi,Current
286,48482.14904964417,1805.152095078644,6993.3418220323465,827.5758541771753,69544.80115491821,3012.049374601905,Male,Bangalore,Current
287,55883.17206484576,1373.4034299838318,5966.554119061018,751.7676338847779,70963.39479903456,6458.204625196296,Female,Bangalore,Savings
288,52809.918677350324,8810.266326762652,8815.627605399604,823.8884118969249,76469.23785800369,3234.2969465155957,Male,Bangalore,Savings
289,43773.004801794064,293.38322523065466,9802.53053151827,830.107805895656,32583.352822468427,,Female,Pune,Current
290,47918.77749642725,2375.835124840927,744.8198725566498,819.7441087124143,,5109.237857122843,Male,Pune,Savings
291,45069.990653411674,1036.0992016207988,114764.67295243799,778.1317825726497,97198.26165395977,3547.6282462415675,Male,Pune,Business
292,44106.35243055788,1117.9306513034314,2769.817658915105,843.2661388230093,77722.91119904934,3236.4479522251204,Female,Bangalore,Business
293,58496.020970210244,2528.8457228381058,12515.978612695335,839.0661220718888,73864.39425563495,14084.677596585314,Female,Bangalore,Business
294,53570.15485965047,2358.1451506396293,17289.80713981719,698.7472743780727,82883.82707998138,7421.34373683353,Male,Mumbai,Current
295,43070.90404739346,9478.77361572874,16294.289459954794,840.3516008874515,95365.951184959,5569.652791976283,Female,,Current
296,58995.99875433251,274.83624827316623,8040.809030749026,808.0650659313305,85958.01975497084,3630.410398157739,Male,Pune,Savings
297,53072.99520876609,219.87450008131083,7343.231800466302,806.7065161950885,92515.15482039895,3401.452539249821,Female,Bangalore,Savings
298,58128.6211883896,2577.1655313470847,1541.7263496425091,816.3695762342734,88846.31841643137,2609.362745264959,Female,Bangalore,Savings
299,56296.28841923612,1727.334500935961,14931.945076374283,798.2539931388679,79274.9322852688,3907.206785250059,,Mumbai,
300,41710.04989077928,,3166.432691086065,836.943012099074,72653.31566375573,2224.4784823489567,Male,Bangalore,Business
301,44398.1895980303,165.50137469559496,6865.597708997227,809.7779291708525,94714.83690163764,1109.4278507415966,Female,Delhi,Business
302,57472.93605123262,179.10174212781587,3344.579966637421,826.7254482635959,89605.18304767316,3206.1948949461416,Female,Mumbai,Business
303,56103.70265433465,4492.237024931178,1436.721949072962,795.8137285612759,93728.74257978334,4142.402916851479,Female,Bangalore,Savings
304,49790.98406035852,426.05806371992804,9930.575734759224,842.3876686189477,,6468.524488372859,Female,Bangalore,Current
305,51173.27383308782,781.2659858951616,558.6375972591637,807.6993670381219,69407.12113266907,1679.8971382039097,,Mumbai,Current
306,62776.648957884245,514.0636601912665,13808.899279180803,839.7550527414651,52006.470059125735,3421.9151507358233,Male,Bangalore,Business
307,44084.286111641704,876.9984696208415,3821.1993255389652,833.6689396947429,90751.91847533997,4860.553141719687,Female,Pune,Current
308,55470.97381170038,143.90272146325967,13.470207640267372,837.6595688165247,72171.53622812271,4784.3713174301965,Female,Delhi,Current
309,47978.07347566106,1464.0246440510696,7156.569128044453,839.9041176010192,,9428.590708072243,Male,Delhi,Current
310,47823.1879677278,140.01369275488273,479.84992361252176,762.6479919948242,62567.808722016554,2650.0793925903554,Male,Pune,Business
311,60987.7685198719,3222.444084318504,3231.981099097797,833.1768584304656,95962.24400793678,1556.5207474474516,,Bangalore,Savings
312,58254.1634898803,532.394615368412,12275.024255933231,719.0503540479731,37395.57167182297,3592.3181588667862,Female,Bangalore,Savings
313,58135.096360006384,1553.1093822971893,647.4080465882679,674.7944131773909,90546.20924484187,2760.5504947895824,Male,Delhi,Current
314,63054.78807154329,,18284.555642147865,807.6547149760743,91712.68816155997,2389.2654781393067,Male,Bangalore,Savings
315,50210.03841632759,2104.664080820528,38.272371963960566,842.2840664809886,98710.69454166827,2134.4664179066376,Male,Delhi,Savings
316,56819.52971294964,1522.6712651494634,2834.561730914955,826.5359460122585,86682.60161872604,4154.4243867795085,Male,Delhi,Business
317,46897.332434065436,784.1120849682922,13505.568463111042,770.0918484891356,97691.47734137923,1893.5058415329984,Female,Pune,Business
318,53241.66352488442,809.9362024476936,3801.9239511974974,827.1048843825665,94285.25880428462,5566.296232199704,Female,Delhi,Current
319,48698.56945632315,2214.2183011394723,1074.6538274379352,845.4480871197899,92376.47172371174,5386.700956454331,Female,Bangalore,Current
320,50969.95964992718,10278.99334941461,4466.52667564808,809.3149950805521,66908.54073982713,4427.000331323263,Male,Bangalore,Current
321,55951.57025436914,2168.4674539304624,3152.4963848875605,756.7444923375933,58332.83188492826,1368.5648226570484,Male,Mumbai,Business
322,41817.79316766527,1631.9110219359625,184967.6137137029,770.5362748554055,92795.91047850525,4020.0718595433987,Male,Bangalore,Savings
323,70923.8727568546,2623.4910483856224,3759.2754529383974,840.3739417723991,60862.86613673392,6760.318280782364,Male,Mumbai,Business
324,39939.82618500298,1251.7458559648178,15555.771577313506,794.1462233280096,61069.461984077774,5842.580297325077,Male,Delhi,Business
325,37858.113872122674,124.0536869664351,22244.409077040284,837.5445970025771,,5293.527890885306,Male,Bangalore,Savings
326,61581.10873500068,1652.428520287922,5688.386725432963,837.6917018444128,96827.23265062278,3383.6263131931,Female,Pune,Savings
327,57916.62693962936,6322.40685459067,24073.140731611966,746.3978418131321,76555.50068409342,3271.1550956556475,Female,Pune,Current
328,56241.19817052155,385.47832588140705,4737.19410559516,835.6379613253933,41982.805453484114,7501.732316663815,Male,Pune,Savings
329,56283.4550926428,2342.397516936516,33264.16952168716,834.7248472116755,77051.90078085536,4107.097185496335,Female,Delhi,Savings
330,49877.53227153085,448.6226874845159,935.3024181236151,849.9673197842965,91942.12618601469,4144.242567017481,Male,Delhi,Savings
331,41027.456285141685,,11616.136446599883,747.7309733355639,86113.87025684211,16708.169950025702,Male,Mumbai,
332,50758.045581937266,203.34896740472178,6808.511682311532,771.3459512567708,79246.36092726488,2604.8776039932422,Female,Pune,Current
333,43228.38288487888,1197.0233156917614,4904.493137625131,800.6470444038706,,325.05912355475834,Male,Mumbai,Current
334,59751.197334177516,2822.513317084913,10016.086674053277,780.6321008840101,97444.40204732156,2912.770495025953,Female,Mumbai,Savings
335,48529.42618497861,854.1075229709083,12169.131426351243,841.7534041131685,92518.80932922458,,Male,Bangalore,Savings
336,41745.028032074886,2186.7225457521768,43.72816491746413,819.3456753087452,67570.19188842394,4063.288509872195,Male,Bangalore,Current
337,46786.14158347007,3173.8852858327004,1826.65322371209,828.3669670757829,60474.13193174393,4752.834789752329,Female,Pune,
338,54129.31454275624,5239.469385408418,12484.335312686662,845.0765328202896,97046.23378356185,408.4077855821176,Male,Delhi,Savings
339,44362.75447196025,534.8233754311112,10977.688851674722,816.710704597935,39107.115089701845,4821.312308373387,Male,Bangalore,Business
340,41777.796044335686,1019.3722658290696,33827.92941040541,723.2491360147036,92025.5635594809,3187.324441334768,Male,Delhi,Current
341,52436.872114919126,330.7306906448056,14314.498577567405,847.95582106195,78287.23928680211,2699.9072823047827,Female,Mumbai,Current
342,52449.665711087226,9781.309924096111,,832.772497329807,72127.5655074695,677.4575525180176,Male,Mumbai,Current
343,44930.568246288705,5234.618194317145,12124.772028770874,838.369278545846,66579.4525786065,8543.590741213902,Male,Mumbai,Savings
344,45289.61694381677,1552.8711975982455,3538.9624900326485,,41717.064046926294,2363.4072869151464,Male,Mumbai,Savings
345,52320.499373576364,3690.7419841239434,1113.393782120359,,92493.92225201915,5342.401107653324,Female,Pune,Current
346,35519.15658502676,1471.9339105965726,15224.525761144807,818.4379200371164,60889.97643710836,1658.6217319079385,Female,Mumbai,Savings
347,35925.362256234446,1954.1296972434616,10332.43797452025,818.603985216938,97175.94161929667,4191.536322368221,Female,Bangalore,Savings
348,42815.55778747564,186.69795908604362,493.8565445154199,778.5241126548067,75581.6280427464,2733.68762008366,Female,,Current
349,47865.52848288153,2815.202870311478,4463.659587077571,841.6091054943851,72905.81243854763,,Female,,Savings
350,53109.07565598004,273.27467045781424,31419.105125441143,816.6001586454761,77353.10793557954,2662.4781979987615,,Bangalore,Business
351,64753.56216949552,3498.1774698706786,6939.497939883504,821.8953510824256,94184.53680419087,1591.888506682756,Female,Delhi,Savings
352,58576.596232020194,3046.7781340373303,5669.18375072549,804.5701434979546,58721.840189489194,3297.0623196497213,Female,Delhi,Savings
353,48400.61470036573,2467.110138187218,,463.823523896877,,3174.1787444387933,Male,Pune,Current
354,49809.837920973114,73.66073610310623,2343.090592525958,776.6358638263613,98897.46542088618,3995.816428816886,,Pune,Current
355,39974.706353621914,722.3080801031003,4599.8545255917015,824.6362613067827,74720.94381927034,6331.593430399143,Male,Delhi,Business
356,49814.8686400761,610.6402783582549,4617.390844520373,762.1167180385746,87094.72897155833,1289.9684642663533,Female,,Savings
357,47113.41361079862,893.000524039034,537.7534073609781,840.6408303819416,62177.5041650359,6117.2949639349445,Male,Mumbai,Business
358,53227.185603380894,183.44728114475527,14591.559716130498,848.4531325550631,90329.39746164325,1112.688607485618,Male,Bangalore,Business
359,41727.69056447677,5527.902601784148,5387.184226637698,838.5640233084526,96314.84527621201,5093.209872432504,Female,Mumbai,Current
360,55193.465142411726,1613.9860375263631,17269.82839782898,829.1930395833846,63788.22423483922,5203.200164414216,Female,Pune,Savings
361,65327.389130025775,729.1962438952044,18994.426877388574,814.273209494472,84078.24827504205,2264.107202685249,Male,Pune,Current
362,,1011.6148622131982,2382.496443540625,802.2576284529644,95805.42650073329,1732.961543641941,Male,Mumbai,Business
363,54017.117220989414,1185.5272044852604,10710.559234713095,729.2650725104033,,1654.687465586994,Male,,Business
364,56901.43991711113,,6391.928577607432,814.3474003720131,85687.49587874037,3532.621529255533,Male,Delhi,Current
365,45987.79528114164,,21215.7053930236,815.2149135052024,81457.36521162244,5435.363889999399,Male,Mumbai,Current
366,52240.92481810417,5036.314093035293,2430.1554696629723,847.4225436538215,87642.97772007016,2980.8113998292956,Male,Pune,Current
367,50125.92400781795,1374.185025841579,11326.237783834447,,64712.17360067824,279.3030754174832,Male,Bangalore,Current
368,50976.76098548832,9696.52653072047,9358.612978430901,809.9455641331765,64612.24232311527,2144.6292417452646,Female,Pune,Current
369,42269.90216144534,3813.3302266565606,3499.8519539015897,821.1714351614551,75284.6187452578,2082.9314558323954,Male,Bangalore,Business
370,50245.101742589424,467.67736767886373,1468.7824248068753,758.6263996047594,97772.39744673681,4730.549460888089,Female,Bangalore,Current
371,54979.9829124545,5335.598921177709,10545.181635854284,841.241862799772,63491.12728675353,4901.02119485042,Female,Bangalore,Savings
372,64511.43607795042,247.4255590198859,13416.93753785471,848.7355628044339,77765.26032995121,3732.6971215095705,Male,Mumbai,Business
373,59592.70826085207,3401.4591480214517,3792.5269066017677,820.1954584237811,76117.95535113606,6124.938619590149,Male,Mumbai,Business
374,71531.82457511556,958.0832373341943,10351.660626804982,836.4437675698064,90980.8262873738,6432.3323147813535,Female,Mumbai,Savings
375,42326.52437111951,,5027.432205813674,847.455627302465,57714.444242050355,2249.5754467967704,Male,Bangalore,Savings
376,58723.20636720678,4050.7658383112534,12489.941708327506,785.5237763944957,,1622.9465235631117,Male,Bangalore,Business
377,51833.42005738352,3279.025316714895,2221.63125706071,844.0837346194425,97611.02606108793,3141.2466816157025,Female,Pune,Current
378,71898.02933217672,3121.585387128522,22092.313952729917,803.13455887167,89522.52455020417,3727.293984177113,Female,Delhi,Business
379,41917.01714644849,726.7637391835735,3388.4849273461878,833.5018441394376,56502.0216486756,2158.7756404750176,Female,Mumbai,Business
380,41602.78157819224,168.76265840149892,4585.27315188339,840.4724708513663,99033.06401495136,19260.474066125123,Male,Bangalore,Savings
381,44006.073545559775,1031.6099294845992,598.4762284370609,826.1182444127666,34901.326881918576,8222.781885945036,Male,Pune,Business
382,28761.04275690193,381.17004673331513,1182.3437635671137,769.1653475742086,77263.58544998,,,Pune,Current
383,44742.44978319239,2374.566301954948,7253.85087988406,825.1132840878122,80040.43872028963,1340.1644582997183,Male,Pune,Savings
384,42408.67338446302,849.6008524262128,3114.184672257246,780.5311146704022,93690.45713547996,1865.3850676908223,Female,Mumbai,Business
385,51503.937864762076,7427.180604254166,18047.245077470063,,94278.5515942113,6508.723139651797,Male,Mumbai,
386,53417.559757771596,2048.7102290722487,148.02405694441705,775.9100596840568,,6613.983926219398,Female,Delhi,Current
387,68761.70839215886,3457.350350819875,4765.756556547071,836.4795066963942,92915.79876528631,8287.998326630051,Male,Pune,Business
388,59504.2383818605,284.3364175331189,4115.01611341643,793.4339591274472,70121.93669037457,1581.3209903631482,Female,Mumbai,Business
389,,3961.213086672902,195.16851669877113,808.2896229174869,90011.4567183681,4717.533839491823,Male,Pune,Business
390,41015.853286516416,5121.602897232266,1328.0982330458871,,97000.88187758313,1711.3386831892085,Male,Bangalore,Business
391,54919.191715065055,1335.2002810964987,5338.259054757455,825.5041694016718,99784.53760152817,9455.374423814324,Female,Pune,Current
392,36797.66792979358,1864.0930996499812,6789.77219233992,846.577214094886,84283.46071350484,1629.4044856798648,Male,Delhi,Business
393,68314.58765854353,2894.7214686636753,5180.0088323972195,849.0329335513554,25589.444758622238,1072.2517901564909,Male,Mumbai,Business
394,61794.40120721287,384.35261690915854,,762.3176774060787,90786.6944442648,1271.4149115122289,Female,Bangalore,Business
395,45308.24347895295,1396.585096432789,9041.933879635168,812.805796126322,91161.805615398,3307.9787054577964,Male,Mumbai,Savings
396,32868.65470909122,1017.1996313391356,99.73390458152717,775.3629929857412,91565.3167770508,5383.027542911689,Male,Bangalore,
397,63538.72374165413,316.5242220905221,6237.986699666189,836.6435561377984,85297.94376422655,5147.985671716301,Male,Pune,Savings
398,48854.60154747382,916.258964913463,33104.222210096385,828.8376046366739,88379.87015057256,1322.0691218904208,Female,Pune,
399,,141.2147254082204,7319.551215848255,848.4716851013686,57608.95309570366,2459.4609463869397,Female,Delhi,Current
400,34055.72341205633,52.30175993762529,11317.832132238966,687.1551152076535,85914.99650488433,2208.6324407109432,Female,Delhi,Savings
401,44006.24977046227,290.4360646571272,3737.685796898804,794.8888741093807,85824.31030447588,1153.9970433531555,Female,Bangalore,Savings
402,50052.43699718183,6599.906679954215,14871.821306709975,714.6935817299182,97021.37628750771,2166.28128960876,Female,Delhi,Savings
403,50469.80593764742,1594.9255331162458,14824.5942648968,834.5719803899384,18813.260095813544,8059.641206222089,,Delhi,Current
404,45499.345285207564,6752.355663768212,7366.729262027566,802.7315775619053,94247.08144806426,1009.7064822155854,,Delhi,Business
405,56228.499323474985,1133.0215820164997,37302.77584535845,,98476.10944322219,3909.4913080490796,Female,Delhi,Current
406,39323.79570617406,747.3984566614081,1341.604072843749,830.8967212267585,78237.8716791278,8180.421136822655,Male,Pune,Current
407,48576.20514978706,1411.0139495545995,170.929200584672,,81904.53522079237,7909.274006756961,Male,Delhi,Current
408,51202.95631711899,1157.8937812530967,14703.640839597827,702.9742757409246,89272.15112129155,9738.647376359779,Male,Pune,Savings
409,55144.38834058749,223.34900119678386,16458.71308065946,741.9217951281304,,4185.215121969044,Male,Pune,Business
410,57116.1487808889,2047.8984087949855,,782.8254241307665,69251.70795496555,4627.078615021406,Female,Mumbai,Current
411,38753.57908162131,486.78992399666134,3086.7806434803483,833.7505513001697,95644.02678302935,2199.417422412295,Female,Pune,Current
412,34658.85829264378,1933.0005690115274,177.08232706465003,833.4624453715658,,988.1513244924122,Male,Pune,Business
413,62776.76821898509,2100.793678649239,3471.612158516566,684.6688257493785,79075.02316602098,2976.9537854912555,Male,Delhi,Business
414,53323.14011979592,329.80790310889284,14834.304521281121,849.4831126607961,89140.9500198482,7041.868787692264,Female,Pune,Business
415,42515.134634434464,126.62441790106277,7297.2927557207,787.0521490787846,87749.1584587684,272.9042380591088,Male,Bangalore,Savings
416,65511.51975522523,3035.1909864478603,4278.573430933416,788.7493425016282,94068.30950269352,2281.5722041641807,Male,Delhi,Business
417,51156.746342928585,1231.6332441827726,4648.000631593654,801.2656534191835,72104.24683883053,4942.417644367886,Male,Delhi,Savings
418,61792.97184063826,119.8478002076317,13.545426943478148,619.1942767291014,85615.32027376215,3341.4673365036983,Female,Delhi,Current
419,50675.18481410109,10543.86395347333,3563.9002391120707,831.3104391157106,92261.60096776843,7624.508458796117,Female,Mumbai,Savings
420,70607.47924881987,,10397.550865605173,829.2263592872982,,6568.835792658654,Male,Delhi,Business
421,67553.40842443204,2375.1180270003024,36571.6545428518,845.8885274977544,-9143.69261267643,,Male,Pune,Savings
422,47510.358515209264,8230.596155313906,18777.149986246914,820.758615362,88572.12265206294,,Male,Bangalore,Business
423,59715.70950954355,546.7172339142941,238.77783415516498,834.8738487540442,49311.82565778067,,Male,Delhi,Savings
424,56453.759495851475,306.8837224671699,22882.937492222587,828.9669989213634,91537.08493028229,,Male,Delhi,Current
425,63686.31557532349,258.81681204801873,15287.726907101523,760.0391021873237,98874.24916663936,938.4433081853787,Male,,
426,40350.765394198956,722.7294118822197,15158.388483489995,712.9575008174509,95430.79413737875,3992.803283470398,Female,Delhi,Current
427,56860.514599984395,213.046407103123,6124.81452856446,839.7266477317746,89150.40101073688,7728.713157858022,Female,Mumbai,Business
428,60584.24486849588,2356.3589398563668,5075.066259951957,826.6987079185582,95040.13142936389,4250.496907378817,Male,Pune,Current
429,32412.605135768856,128.63292759905417,3608.48969982313,718.0057228947962,99995.45872009333,879.0856657528018,Female,Bangalore,Business
430,190837.07436671125,1424.3425048692736,679.5219063427087,846.8099424434914,50697.557723943064,3202.063597640387,Male,Bangalore,Business
431,29607.678222398994,11425.75977359987,2590.7565043302748,845.1545981689806,62857.46869165817,4808.346362211661,Male,Mumbai,
432,47305.93165555442,3363.697553353431,2831.6380850093333,841.1159237271968,72881.41967581019,,Female,Pune,Current
433,57175.422557959624,1910.1641532397473,6617.97884559367,804.7803066814814,96325.99957570265,4196.657573319402,Female,Mumbai,Savings
434,65023.57052096028,731.2976661739705,13761.238826067158,841.8462651571961,97435.06776668174,1910.7979320157872,Male,Pune,
435,50740.94780419775,1955.7782856380472,6420.925886156549,677.7795425123311,,2761.0179567197283,Male,Mumbai,Current
436,66286.15545571291,1497.4951117590685,595.8489006248408,,74250.79649437561,2629.3897520339337,Female,Delhi,Current
437,36198.98541785109,1110.5423226333914,31650.934043967565,815.1906140492006,47152.514515415176,8667.25286546039,Female,Mumbai,
438,32966.17560644845,280.15785172069025,28598.791623520436,835.8381605771476,88738.81206090684,1348.664978099829,Male,Bangalore,Current
439,49444.52301103381,4353.742119624095,15379.992357279178,818.1654143613962,97462.85322221342,327.47475576921465,Male,Bangalore,Business
440,53840.65448939307,1194.8910595855643,47476.44483359943,795.7773054301282,85635.09684399431,8309.60345138758,,Bangalore,
441,49673.05251905907,432.88836412282717,7863.207766462898,780.4492985466246,91420.25073131197,3641.423842957293,,Mumbai,Current
442,29325.578999601235,916.9703667658705,32905.960797829,779.9056181183364,90605.5290513539,,Male,Bangalore,Current
443,49108.79960487212,1069.3138692402679,786.1585344916982,806.8754014280973,80578.1637224727,6188.423011367804,Female,,Current
444,36955.30499495147,3515.1555021810664,4552.028996462768,732.6419108120797,,5014.788032376573,Male,Delhi,Business
445,56696.725488300384,2645.6206457185563,2553.843293985911,764.9749856432918,97655.75505361299,9591.983325461528,Female,Delhi,Savings
446,53665.98246096848,2933.3166523403834,2179.484245523082,779.2554070939126,99275.21994177016,3855.7553991933487,Female,Pune,Savings
447,40601.202136726446,22.185120043067727,1517.56987371085,847.1394339725897,-3452.3909278280335,14109.915703929499,Female,Pune,Savings
448,44861.330826633064,1076.2360528819509,9739.55972391981,849.6549137789252,94701.71266386911,3045.614757858059,Female,Pune,Savings
449,39407.86478111048,1313.0294420763214,15201.542911231598,838.0587519534839,98893.32846339683,5021.331491138191,Male,Mumbai,Savings
450,49373.20902726828,38.7576789328926,8634.573226958268,795.5386376001335,95788.65743074182,5528.249584484271,Female,Pune,Business
451,59551.42320501238,601.7054080436526,1589.5201566782516,823.5167776614447,99205.25986775564,2354.539213378054,Female,Mumbai,Savings
452,40142.73953664456,2856.649363428756,16666.63345814654,824.2577940359926,90054.61166429687,2294.3309375715476,Female,Mumbai,Business
453,55040.46515517844,294.93543466777857,10104.769882173969,742.0381344415782,67569.60951333487,5606.096880612585,Male,Pune,Business
454,44697.423816275594,1532.7700905297163,4912.937947777808,737.0415096984552,91651.94492506332,1007.0150911229532,Male,Pune,Savings
455,42071.27167737656,484.65751215378754,112125.7657067068,730.0588195921114,88253.66184727196,1774.2386836631306,Male,Mumbai,Savings
456,48929.69640045442,24.38966049755524,3009.7669459871713,831.1650031989559,77485.25628829798,2981.0964786690042,Male,Delhi,Savings
457,39647.57677580626,552.0379237005986,4234.135344939628,791.2702678924759,85778.09137563381,9397.550527048405,Male,,Current
458,44463.50694652818,7448.910046285756,24947.854019627048,834.1524757094803,60470.14256923868,5608.721764916326,Male,Bangalore,Business
459,38021.22107411151,3234.3063159230946,3432.01132890464,839.4262902394394,59796.365076761555,3535.075533588071,Female,Bangalore,Savings
460,69647.25132916389,6416.695100382467,,839.7941852590534,99800.79733305445,2178.876383737688,Female,Delhi,Current
461,50352.63551971729,1338.291248222336,22085.588042617506,829.0643040711366,,11875.218869532377,Female,Mumbai,Business
462,43002.74492007415,232.474908390385,12300.476518437323,821.8977715173006,87649.08835973256,3186.04056269218,Male,Pune,Current
463,52139.799107342216,1587.966954003389,642.2201247407274,761.1222076854289,10090.643457644284,1772.7408953737001,Female,Mumbai,Current
464,48876.7195030917,1211.655262173857,1593.5106340465577,843.6145189125085,86796.7721047525,13346.948985374358,,Mumbai,Savings
465,,3720.3817747996186,78.72497723973615,783.6127164506396,13303.328313592123,1053.8990275494173,Male,Pune,Business
466,56141.66700043425,206.46463217324765,9967.467068014914,812.0938526226965,71905.1819592723,7887.844605252807,Female,Delhi,Current
